enviro,observer,task,ori,offset,proportion_correct,date
web,p12,temporal,cardinal,0.71,0.8,2022-02-01_17h13
web,p12,temporal,cardinal,0.71,0.5,2022-02-01_17h49
web,p12,temporal,cardinal,1.43,0.9,2022-02-01_15h58
web,p12,temporal,cardinal,1.43,0.6,2022-02-01_16h17
web,p12,temporal,cardinal,1.43,0.8,2022-02-01_17h18
web,p12,temporal,cardinal,1.43,0.6,2022-02-01_17h38
web,p12,temporal,cardinal,1.43,0.4,2022-02-01_17h53
web,p12,temporal,cardinal,1.43,0.6,2022-02-01_16h29
web,p12,temporal,cardinal,1.43,0.6,2022-02-01_16h38
web,p12,temporal,cardinal,1.43,0.4,2022-02-01_16h48
web,p12,temporal,cardinal,1.43,0.7,2022-02-01_17h13
web,p12,temporal,cardinal,1.43,0.3,2022-02-01_17h49
web,p12,temporal,cardinal,2.14,0.9,2022-02-01_15h58
web,p12,temporal,cardinal,2.14,0.8,2022-02-01_16h17
web,p12,temporal,cardinal,2.14,0.8,2022-02-01_17h18
web,p12,temporal,cardinal,2.14,0.8,2022-02-01_17h38
web,p12,temporal,cardinal,2.14,0.7,2022-02-01_17h53
web,p12,temporal,cardinal,2.14,0.6,2022-02-01_16h29
web,p12,temporal,cardinal,2.14,0.9,2022-02-01_16h38
web,p12,temporal,cardinal,2.14,0.6,2022-02-01_16h48
web,p12,temporal,cardinal,2.14,0.7,2022-02-01_17h13
web,p12,temporal,cardinal,2.14,0.8,2022-02-01_17h49
web,p12,temporal,cardinal,2.86,0.9,2022-02-01_15h58
web,p12,temporal,cardinal,2.86,0.8,2022-02-01_16h17
web,p12,temporal,cardinal,2.86,0.9,2022-02-01_17h18
web,p12,temporal,cardinal,2.86,0.7,2022-02-01_17h38
web,p12,temporal,cardinal,2.86,0.7,2022-02-01_17h53
web,p12,temporal,cardinal,2.86,0.8,2022-02-01_16h29
web,p12,temporal,cardinal,2.86,0.5,2022-02-01_16h38
web,p12,temporal,cardinal,2.86,1.0,2022-02-01_16h48
web,p12,temporal,cardinal,2.86,1.0,2022-02-01_17h13
web,p12,temporal,cardinal,2.86,1.0,2022-02-01_17h49
web,p12,temporal,cardinal,3.57,1.0,2022-02-01_15h58
web,p12,temporal,cardinal,3.57,1.0,2022-02-01_16h17
web,p12,temporal,cardinal,3.57,1.0,2022-02-01_17h18
web,p12,temporal,cardinal,3.57,1.0,2022-02-01_17h38
web,p12,temporal,cardinal,3.57,0.7,2022-02-01_17h53
web,p12,temporal,cardinal,3.57,1.0,2022-02-01_16h29
web,p12,temporal,cardinal,3.57,0.7,2022-02-01_16h38
web,p12,temporal,cardinal,3.57,1.0,2022-02-01_16h48
web,p12,temporal,cardinal,3.57,1.0,2022-02-01_17h13
web,p12,temporal,cardinal,3.57,0.5,2022-02-01_17h49
web,p12,temporal,cardinal,4.29,1.0,2022-02-01_15h58
web,p12,temporal,cardinal,4.29,0.7,2022-02-01_16h17
web,p12,temporal,cardinal,4.29,1.0,2022-02-01_17h18
web,p12,temporal,cardinal,4.29,0.9,2022-02-01_17h38
web,p12,temporal,cardinal,4.29,1.0,2022-02-01_17h53
web,p12,temporal,cardinal,4.29,0.9,2022-02-01_16h29
web,p12,temporal,cardinal,4.29,0.9,2022-02-01_16h38
web,p12,temporal,cardinal,4.29,0.9,2022-02-01_16h48
web,p12,temporal,cardinal,4.29,0.9,2022-02-01_17h13
web,p12,temporal,cardinal,4.29,0.8,2022-02-01_17h49
web,p12,temporal,cardinal,5.0,1.0,2022-02-01_15h58
web,p12,temporal,cardinal,5.0,1.0,2022-02-01_16h17
web,p12,temporal,cardinal,5.0,1.0,2022-02-01_17h18
web,p12,temporal,cardinal,5.0,0.9,2022-02-01_17h38
web,p12,temporal,cardinal,5.0,0.9,2022-02-01_17h53
web,p12,temporal,cardinal,5.0,1.0,2022-02-01_16h29
web,p12,temporal,cardinal,5.0,0.8,2022-02-01_16h38
web,p12,temporal,cardinal,5.0,0.9,2022-02-01_16h48
web,p12,temporal,cardinal,5.0,0.8,2022-02-01_17h13
web,p12,temporal,cardinal,5.0,0.9,2022-02-01_17h49
web,p12,temporal,oblique,10.71,0.8,2022-02-01_16h13
web,p12,temporal,oblique,10.71,0.9,2022-02-01_17h01
web,p12,temporal,oblique,10.71,0.8,2022-02-01_17h28
web,p12,temporal,oblique,10.71,0.8,2022-02-01_18h02
web,p12,temporal,oblique,10.71,0.9,2022-02-01_18h11
web,p12,temporal,oblique,10.71,0.9,2022-02-01_16h01
web,p12,temporal,oblique,10.71,0.9,2022-02-01_16h06
web,p12,temporal,oblique,10.71,0.5,2022-02-01_16h52
web,p12,temporal,oblique,10.71,0.9,2022-02-01_17h22
web,p12,temporal,oblique,10.71,0.6,2022-02-01_17h32
web,p12,temporal,oblique,14.29,0.6,2022-02-01_16h13
web,p12,temporal,oblique,14.29,1.0,2022-02-01_17h01
web,p12,temporal,oblique,14.29,0.9,2022-02-01_17h28
web,p12,temporal,oblique,14.29,0.7,2022-02-01_18h02
web,p12,temporal,oblique,14.29,0.8,2022-02-01_18h11
web,p12,temporal,oblique,14.29,1.0,2022-02-01_16h01
web,p12,temporal,oblique,14.29,0.8,2022-02-01_16h06
web,p12,temporal,oblique,14.29,0.9,2022-02-01_16h52
web,p12,temporal,oblique,14.29,0.9,2022-02-01_17h22
web,p12,temporal,oblique,14.29,0.7,2022-02-01_17h32
web,p12,temporal,oblique,17.86,1.0,2022-02-01_16h13
web,p12,temporal,oblique,17.86,0.9,2022-02-01_17h01
web,p12,temporal,oblique,17.86,1.0,2022-02-01_17h28
web,p12,temporal,oblique,17.86,0.8,2022-02-01_18h02
web,p12,temporal,oblique,17.86,0.8,2022-02-01_18h11
web,p12,temporal,oblique,17.86,1.0,2022-02-01_16h01
web,p12,temporal,oblique,17.86,0.8,2022-02-01_16h06
web,p12,temporal,oblique,17.86,0.9,2022-02-01_16h52
web,p12,temporal,oblique,17.86,0.9,2022-02-01_17h22
web,p12,temporal,oblique,17.86,1.0,2022-02-01_17h32
web,p12,temporal,oblique,21.43,0.9,2022-02-01_16h13
web,p12,temporal,oblique,21.43,0.9,2022-02-01_17h01
web,p12,temporal,oblique,21.43,0.8,2022-02-01_17h28
web,p12,temporal,oblique,21.43,1.0,2022-02-01_18h02
web,p12,temporal,oblique,21.43,0.9,2022-02-01_18h11
web,p12,temporal,oblique,21.43,1.0,2022-02-01_16h01
web,p12,temporal,oblique,21.43,0.8,2022-02-01_16h06
web,p12,temporal,oblique,21.43,0.9,2022-02-01_16h52
web,p12,temporal,oblique,21.43,1.0,2022-02-01_17h22
web,p12,temporal,oblique,21.43,0.8,2022-02-01_17h32
web,p12,temporal,oblique,25.0,0.9,2022-02-01_16h13
web,p12,temporal,oblique,25.0,0.8,2022-02-01_17h01
web,p12,temporal,oblique,25.0,0.9,2022-02-01_17h28
web,p12,temporal,oblique,25.0,0.8,2022-02-01_18h02
web,p12,temporal,oblique,25.0,0.9,2022-02-01_18h11
web,p12,temporal,oblique,25.0,1.0,2022-02-01_16h01
web,p12,temporal,oblique,25.0,0.8,2022-02-01_16h06
web,p12,temporal,oblique,25.0,0.9,2022-02-01_16h52
web,p12,temporal,oblique,25.0,1.0,2022-02-01_17h22
web,p12,temporal,oblique,25.0,1.0,2022-02-01_17h32
web,p12,temporal,oblique,3.57,0.6,2022-02-01_16h13
web,p12,temporal,oblique,3.57,0.7,2022-02-01_17h01
web,p12,temporal,oblique,3.57,0.5,2022-02-01_17h28
web,p12,temporal,oblique,3.57,0.3,2022-02-01_18h02
web,p12,temporal,oblique,3.57,0.8,2022-02-01_18h11
web,p12,temporal,oblique,3.57,0.5,2022-02-01_16h01
web,p12,temporal,oblique,3.57,0.8,2022-02-01_16h06
web,p12,temporal,oblique,3.57,0.5,2022-02-01_16h52
web,p12,temporal,oblique,3.57,0.5,2022-02-01_17h22
web,p12,temporal,oblique,3.57,0.4,2022-02-01_17h32
web,p12,temporal,oblique,7.14,0.7,2022-02-01_16h13
web,p12,temporal,oblique,7.14,0.7,2022-02-01_17h01
web,p12,temporal,oblique,7.14,0.7,2022-02-01_17h28
web,p12,temporal,oblique,7.14,0.7,2022-02-01_18h02
web,p12,temporal,oblique,7.14,0.7,2022-02-01_18h11
web,p12,temporal,oblique,7.14,0.7,2022-02-01_16h01
web,p12,temporal,oblique,7.14,0.5,2022-02-01_16h06
web,p12,temporal,oblique,7.14,0.8,2022-02-01_16h52
web,p12,temporal,oblique,7.14,0.9,2022-02-01_17h22
web,p12,temporal,oblique,7.14,0.8,2022-02-01_17h32
web,p12,spatial,horizontal,0.71,0.6,2022-02-01_16h23
web,p12,spatial,horizontal,0.71,0.8,2022-02-01_16h35
web,p12,spatial,horizontal,0.71,0.2,2022-02-01_16h41
web,p12,spatial,horizontal,0.71,0.7,2022-02-01_16h56
web,p12,spatial,horizontal,0.71,0.6,2022-02-01_17h47
web,p12,spatial,horizontal,1.43,0.4,2022-02-01_16h23
web,p12,spatial,horizontal,1.43,0.6,2022-02-01_16h35
web,p12,spatial,horizontal,1.43,0.6,2022-02-01_16h41
web,p12,spatial,horizontal,1.43,0.7,2022-02-01_16h56
web,p12,spatial,horizontal,1.43,0.6,2022-02-01_17h47
web,p12,spatial,horizontal,2.14,1.0,2022-02-01_16h23
web,p12,spatial,horizontal,2.14,0.6,2022-02-01_16h35
web,p12,spatial,horizontal,2.14,0.8,2022-02-01_16h41
web,p12,spatial,horizontal,2.14,0.9,2022-02-01_16h56
web,p12,spatial,horizontal,2.14,0.5,2022-02-01_17h47
web,p12,spatial,horizontal,2.86,0.8,2022-02-01_16h23
web,p12,spatial,horizontal,2.86,1.0,2022-02-01_16h35
web,p12,spatial,horizontal,2.86,1.0,2022-02-01_16h41
web,p12,spatial,horizontal,2.86,0.8,2022-02-01_16h56
web,p12,spatial,horizontal,2.86,0.6,2022-02-01_17h47
web,p12,spatial,horizontal,3.57,0.9,2022-02-01_16h23
web,p12,spatial,horizontal,3.57,0.7,2022-02-01_16h35
web,p12,spatial,horizontal,3.57,1.0,2022-02-01_16h41
web,p12,spatial,horizontal,3.57,1.0,2022-02-01_16h56
web,p12,spatial,horizontal,3.57,1.0,2022-02-01_17h47
web,p12,spatial,horizontal,4.29,0.8,2022-02-01_16h23
web,p12,spatial,horizontal,4.29,0.9,2022-02-01_16h35
web,p12,spatial,horizontal,4.29,0.9,2022-02-01_16h41
web,p12,spatial,horizontal,4.29,1.0,2022-02-01_16h56
web,p12,spatial,horizontal,4.29,1.0,2022-02-01_17h47
web,p12,spatial,horizontal,5.0,0.9,2022-02-01_16h23
web,p12,spatial,horizontal,5.0,1.0,2022-02-01_16h35
web,p12,spatial,horizontal,5.0,1.0,2022-02-01_16h41
web,p12,spatial,horizontal,5.0,0.9,2022-02-01_16h56
web,p12,spatial,horizontal,5.0,1.0,2022-02-01_17h47
web,p12,spatial,vertical,0.71,0.4,2022-02-01_15h52
web,p12,spatial,vertical,0.71,0.5,2022-02-01_16h20
web,p12,spatial,vertical,0.71,0.3,2022-02-01_17h26
web,p12,spatial,vertical,0.71,0.8,2022-02-01_18h00
web,p12,spatial,vertical,0.71,0.5,2022-02-01_18h06
web,p12,spatial,vertical,1.43,0.8,2022-02-01_15h52
web,p12,spatial,vertical,1.43,0.3,2022-02-01_16h20
web,p12,spatial,vertical,1.43,0.4,2022-02-01_17h26
web,p12,spatial,vertical,1.43,0.7,2022-02-01_18h00
web,p12,spatial,vertical,1.43,0.5,2022-02-01_18h06
web,p12,spatial,vertical,2.14,0.6,2022-02-01_15h52
web,p12,spatial,vertical,2.14,0.5,2022-02-01_16h20
web,p12,spatial,vertical,2.14,0.8,2022-02-01_17h26
web,p12,spatial,vertical,2.14,0.7,2022-02-01_18h00
web,p12,spatial,vertical,2.14,0.7,2022-02-01_18h06
web,p12,spatial,vertical,2.86,0.7,2022-02-01_15h52
web,p12,spatial,vertical,2.86,0.7,2022-02-01_16h20
web,p12,spatial,vertical,2.86,0.7,2022-02-01_17h26
web,p12,spatial,vertical,2.86,0.5,2022-02-01_18h00
web,p12,spatial,vertical,2.86,0.7,2022-02-01_18h06
web,p12,spatial,vertical,3.57,0.8,2022-02-01_15h52
web,p12,spatial,vertical,3.57,0.9,2022-02-01_16h20
web,p12,spatial,vertical,3.57,1.0,2022-02-01_17h26
web,p12,spatial,vertical,3.57,1.0,2022-02-01_18h00
web,p12,spatial,vertical,3.57,0.9,2022-02-01_18h06
web,p12,spatial,vertical,4.29,0.9,2022-02-01_15h52
web,p12,spatial,vertical,4.29,1.0,2022-02-01_16h20
web,p12,spatial,vertical,4.29,0.9,2022-02-01_17h26
web,p12,spatial,vertical,4.29,1.0,2022-02-01_18h00
web,p12,spatial,vertical,4.29,0.8,2022-02-01_18h06
web,p12,spatial,vertical,5.0,0.9,2022-02-01_15h52
web,p12,spatial,vertical,5.0,1.0,2022-02-01_16h20
web,p12,spatial,vertical,5.0,1.0,2022-02-01_17h26
web,p12,spatial,vertical,5.0,1.0,2022-02-01_18h00
web,p12,spatial,vertical,5.0,1.0,2022-02-01_18h06
web,p12,spatial,minus45,10.71,0.5,2022-02-01_16h10
web,p12,spatial,minus45,10.71,0.6,2022-02-01_16h43
web,p12,spatial,minus45,10.71,0.6,2022-02-01_16h58
web,p12,spatial,minus45,10.71,0.8,2022-02-01_17h08
web,p12,spatial,minus45,10.71,0.7,2022-02-01_17h41
web,p12,spatial,minus45,14.29,0.8,2022-02-01_16h10
web,p12,spatial,minus45,14.29,0.6,2022-02-01_16h43
web,p12,spatial,minus45,14.29,0.9,2022-02-01_16h58
web,p12,spatial,minus45,14.29,0.9,2022-02-01_17h08
web,p12,spatial,minus45,14.29,0.6,2022-02-01_17h41
web,p12,spatial,minus45,17.86,1.0,2022-02-01_16h10
web,p12,spatial,minus45,17.86,0.8,2022-02-01_16h43
web,p12,spatial,minus45,17.86,0.7,2022-02-01_16h58
web,p12,spatial,minus45,17.86,1.0,2022-02-01_17h08
web,p12,spatial,minus45,17.86,1.0,2022-02-01_17h41
web,p12,spatial,minus45,21.43,0.9,2022-02-01_16h10
web,p12,spatial,minus45,21.43,0.8,2022-02-01_16h43
web,p12,spatial,minus45,21.43,0.9,2022-02-01_16h58
web,p12,spatial,minus45,21.43,0.9,2022-02-01_17h08
web,p12,spatial,minus45,21.43,1.0,2022-02-01_17h41
web,p12,spatial,minus45,25.0,1.0,2022-02-01_16h10
web,p12,spatial,minus45,25.0,1.0,2022-02-01_16h43
web,p12,spatial,minus45,25.0,0.8,2022-02-01_16h58
web,p12,spatial,minus45,25.0,0.8,2022-02-01_17h08
web,p12,spatial,minus45,25.0,0.9,2022-02-01_17h41
web,p12,spatial,minus45,3.57,0.5,2022-02-01_16h10
web,p12,spatial,minus45,3.57,0.5,2022-02-01_16h43
web,p12,spatial,minus45,3.57,0.4,2022-02-01_16h58
web,p12,spatial,minus45,3.57,0.3,2022-02-01_17h08
web,p12,spatial,minus45,3.57,0.6,2022-02-01_17h41
web,p12,spatial,minus45,7.14,0.7,2022-02-01_16h10
web,p12,spatial,minus45,7.14,0.5,2022-02-01_16h43
web,p12,spatial,minus45,7.14,0.5,2022-02-01_16h58
web,p12,spatial,minus45,7.14,0.6,2022-02-01_17h08
web,p12,spatial,minus45,7.14,0.7,2022-02-01_17h41
web,p12,spatial,plus45,10.71,0.6,2022-02-01_15h56
web,p12,spatial,plus45,10.71,0.6,2022-02-01_16h26
web,p12,spatial,plus45,10.71,0.8,2022-02-01_16h33
web,p12,spatial,plus45,10.71,0.4,2022-02-01_17h44
web,p12,spatial,plus45,10.71,0.8,2022-02-01_18h09
web,p12,spatial,plus45,14.29,0.9,2022-02-01_15h56
web,p12,spatial,plus45,14.29,0.7,2022-02-01_16h26
web,p12,spatial,plus45,14.29,0.8,2022-02-01_16h33
web,p12,spatial,plus45,14.29,0.6,2022-02-01_17h44
web,p12,spatial,plus45,14.29,0.9,2022-02-01_18h09
web,p12,spatial,plus45,17.86,0.9,2022-02-01_15h56
web,p12,spatial,plus45,17.86,0.8,2022-02-01_16h26
web,p12,spatial,plus45,17.86,0.8,2022-02-01_16h33
web,p12,spatial,plus45,17.86,0.7,2022-02-01_17h44
web,p12,spatial,plus45,17.86,0.9,2022-02-01_18h09
web,p12,spatial,plus45,21.43,1.0,2022-02-01_15h56
web,p12,spatial,plus45,21.43,1.0,2022-02-01_16h26
web,p12,spatial,plus45,21.43,0.9,2022-02-01_16h33
web,p12,spatial,plus45,21.43,0.6,2022-02-01_17h44
web,p12,spatial,plus45,21.43,1.0,2022-02-01_18h09
web,p12,spatial,plus45,25.0,1.0,2022-02-01_15h56
web,p12,spatial,plus45,25.0,1.0,2022-02-01_16h26
web,p12,spatial,plus45,25.0,1.0,2022-02-01_16h33
web,p12,spatial,plus45,25.0,0.7,2022-02-01_17h44
web,p12,spatial,plus45,25.0,1.0,2022-02-01_18h09
web,p12,spatial,plus45,3.57,0.5,2022-02-01_15h56
web,p12,spatial,plus45,3.57,0.5,2022-02-01_16h26
web,p12,spatial,plus45,3.57,0.8,2022-02-01_16h33
web,p12,spatial,plus45,3.57,0.4,2022-02-01_17h44
web,p12,spatial,plus45,3.57,0.5,2022-02-01_18h09
web,p12,spatial,plus45,7.14,0.7,2022-02-01_15h56
web,p12,spatial,plus45,7.14,0.5,2022-02-01_16h26
web,p12,spatial,plus45,7.14,0.5,2022-02-01_16h33
web,p12,spatial,plus45,7.14,0.5,2022-02-01_17h44
web,p12,spatial,plus45,7.14,0.5,2022-02-01_18h09
web,p12,spatial,cardinal,0.71,0.6,2022-02-01_16h23
web,p12,spatial,cardinal,0.71,0.8,2022-02-01_16h35
web,p12,spatial,cardinal,0.71,0.2,2022-02-01_16h41
web,p12,spatial,cardinal,0.71,0.7,2022-02-01_16h56
web,p12,spatial,cardinal,0.71,0.6,2022-02-01_17h47
web,p12,spatial,cardinal,0.71,0.4,2022-02-01_15h52
web,p12,spatial,cardinal,0.71,0.5,2022-02-01_16h20
web,p12,spatial,cardinal,0.71,0.3,2022-02-01_17h26
web,p12,spatial,cardinal,0.71,0.8,2022-02-01_18h00
web,p12,spatial,cardinal,0.71,0.5,2022-02-01_18h06
web,p12,spatial,cardinal,1.43,0.4,2022-02-01_16h23
web,p12,spatial,cardinal,1.43,0.6,2022-02-01_16h35
web,p12,spatial,cardinal,1.43,0.6,2022-02-01_16h41
web,p12,spatial,cardinal,1.43,0.7,2022-02-01_16h56
web,p12,spatial,cardinal,1.43,0.6,2022-02-01_17h47
web,p12,spatial,cardinal,1.43,0.8,2022-02-01_15h52
web,p12,spatial,cardinal,1.43,0.3,2022-02-01_16h20
web,p12,spatial,cardinal,1.43,0.4,2022-02-01_17h26
web,p12,spatial,cardinal,1.43,0.7,2022-02-01_18h00
web,p12,spatial,cardinal,1.43,0.5,2022-02-01_18h06
web,p12,spatial,cardinal,2.14,1.0,2022-02-01_16h23
web,p12,spatial,cardinal,2.14,0.6,2022-02-01_16h35
web,p12,spatial,cardinal,2.14,0.8,2022-02-01_16h41
web,p12,spatial,cardinal,2.14,0.9,2022-02-01_16h56
web,p12,spatial,cardinal,2.14,0.5,2022-02-01_17h47
web,p12,spatial,cardinal,2.14,0.6,2022-02-01_15h52
web,p12,spatial,cardinal,2.14,0.5,2022-02-01_16h20
web,p12,spatial,cardinal,2.14,0.8,2022-02-01_17h26
web,p12,spatial,cardinal,2.14,0.7,2022-02-01_18h00
web,p12,spatial,cardinal,2.14,0.7,2022-02-01_18h06
web,p12,spatial,cardinal,2.86,0.8,2022-02-01_16h23
web,p12,spatial,cardinal,2.86,1.0,2022-02-01_16h35
web,p12,spatial,cardinal,2.86,1.0,2022-02-01_16h41
web,p12,spatial,cardinal,2.86,0.8,2022-02-01_16h56
web,p12,spatial,cardinal,2.86,0.6,2022-02-01_17h47
web,p12,spatial,cardinal,2.86,0.7,2022-02-01_15h52
web,p12,spatial,cardinal,2.86,0.7,2022-02-01_16h20
web,p12,spatial,cardinal,2.86,0.7,2022-02-01_17h26
web,p12,spatial,cardinal,2.86,0.5,2022-02-01_18h00
web,p12,spatial,cardinal,2.86,0.7,2022-02-01_18h06
web,p12,spatial,cardinal,3.57,0.9,2022-02-01_16h23
web,p12,spatial,cardinal,3.57,0.7,2022-02-01_16h35
web,p12,spatial,cardinal,3.57,1.0,2022-02-01_16h41
web,p12,spatial,cardinal,3.57,1.0,2022-02-01_16h56
web,p12,spatial,cardinal,3.57,1.0,2022-02-01_17h47
web,p12,spatial,cardinal,3.57,0.8,2022-02-01_15h52
web,p12,spatial,cardinal,3.57,0.9,2022-02-01_16h20
web,p12,spatial,cardinal,3.57,1.0,2022-02-01_17h26
web,p12,spatial,cardinal,3.57,1.0,2022-02-01_18h00
web,p12,spatial,cardinal,3.57,0.9,2022-02-01_18h06
web,p12,spatial,cardinal,4.29,0.8,2022-02-01_16h23
web,p12,spatial,cardinal,4.29,0.9,2022-02-01_16h35
web,p12,spatial,cardinal,4.29,0.9,2022-02-01_16h41
web,p12,spatial,cardinal,4.29,1.0,2022-02-01_16h56
web,p12,spatial,cardinal,4.29,1.0,2022-02-01_17h47
web,p12,spatial,cardinal,4.29,0.9,2022-02-01_15h52
web,p12,spatial,cardinal,4.29,1.0,2022-02-01_16h20
web,p12,spatial,cardinal,4.29,0.9,2022-02-01_17h26
web,p12,spatial,cardinal,4.29,1.0,2022-02-01_18h00
web,p12,spatial,cardinal,4.29,0.8,2022-02-01_18h06
web,p12,spatial,cardinal,5.0,0.9,2022-02-01_16h23
web,p12,spatial,cardinal,5.0,1.0,2022-02-01_16h35
web,p12,spatial,cardinal,5.0,1.0,2022-02-01_16h41
web,p12,spatial,cardinal,5.0,0.9,2022-02-01_16h56
web,p12,spatial,cardinal,5.0,1.0,2022-02-01_17h47
web,p12,spatial,cardinal,5.0,0.9,2022-02-01_15h52
web,p12,spatial,cardinal,5.0,1.0,2022-02-01_16h20
web,p12,spatial,cardinal,5.0,1.0,2022-02-01_17h26
web,p12,spatial,cardinal,5.0,1.0,2022-02-01_18h00
web,p12,spatial,cardinal,5.0,1.0,2022-02-01_18h06
web,p12,spatial,oblique,10.71,0.5,2022-02-01_16h10
web,p12,spatial,oblique,10.71,0.6,2022-02-01_16h43
web,p12,spatial,oblique,10.71,0.6,2022-02-01_16h58
web,p12,spatial,oblique,10.71,0.8,2022-02-01_17h08
web,p12,spatial,oblique,10.71,0.7,2022-02-01_17h41
web,p12,spatial,oblique,10.71,0.6,2022-02-01_15h56
web,p12,spatial,oblique,10.71,0.6,2022-02-01_16h26
web,p12,spatial,oblique,10.71,0.8,2022-02-01_16h33
web,p12,spatial,oblique,10.71,0.4,2022-02-01_17h44
web,p12,spatial,oblique,10.71,0.8,2022-02-01_18h09
web,p12,spatial,oblique,14.29,0.8,2022-02-01_16h10
web,p12,spatial,oblique,14.29,0.6,2022-02-01_16h43
web,p12,spatial,oblique,14.29,0.9,2022-02-01_16h58
web,p12,spatial,oblique,14.29,0.9,2022-02-01_17h08
web,p12,spatial,oblique,14.29,0.6,2022-02-01_17h41
web,p12,spatial,oblique,14.29,0.9,2022-02-01_15h56
web,p12,spatial,oblique,14.29,0.7,2022-02-01_16h26
web,p12,spatial,oblique,14.29,0.8,2022-02-01_16h33
web,p12,spatial,oblique,14.29,0.6,2022-02-01_17h44
web,p12,spatial,oblique,14.29,0.9,2022-02-01_18h09
web,p12,spatial,oblique,17.86,1.0,2022-02-01_16h10
web,p12,spatial,oblique,17.86,0.8,2022-02-01_16h43
web,p12,spatial,oblique,17.86,0.7,2022-02-01_16h58
web,p12,spatial,oblique,17.86,1.0,2022-02-01_17h08
web,p12,spatial,oblique,17.86,1.0,2022-02-01_17h41
web,p12,spatial,oblique,17.86,0.9,2022-02-01_15h56
web,p12,spatial,oblique,17.86,0.8,2022-02-01_16h26
web,p12,spatial,oblique,17.86,0.8,2022-02-01_16h33
web,p12,spatial,oblique,17.86,0.7,2022-02-01_17h44
web,p12,spatial,oblique,17.86,0.9,2022-02-01_18h09
web,p12,spatial,oblique,21.43,0.9,2022-02-01_16h10
web,p12,spatial,oblique,21.43,0.8,2022-02-01_16h43
web,p12,spatial,oblique,21.43,0.9,2022-02-01_16h58
web,p12,spatial,oblique,21.43,0.9,2022-02-01_17h08
web,p12,spatial,oblique,21.43,1.0,2022-02-01_17h41
web,p12,spatial,oblique,21.43,1.0,2022-02-01_15h56
web,p12,spatial,oblique,21.43,1.0,2022-02-01_16h26
web,p12,spatial,oblique,21.43,0.9,2022-02-01_16h33
web,p12,spatial,oblique,21.43,0.6,2022-02-01_17h44
web,p12,spatial,oblique,21.43,1.0,2022-02-01_18h09
web,p12,spatial,oblique,25.0,1.0,2022-02-01_16h10
web,p12,spatial,oblique,25.0,1.0,2022-02-01_16h43
web,p12,spatial,oblique,25.0,0.8,2022-02-01_16h58
web,p12,spatial,oblique,25.0,0.8,2022-02-01_17h08
web,p12,spatial,oblique,25.0,0.9,2022-02-01_17h41
web,p12,spatial,oblique,25.0,1.0,2022-02-01_15h56
web,p12,spatial,oblique,25.0,1.0,2022-02-01_16h26
web,p12,spatial,oblique,25.0,1.0,2022-02-01_16h33
web,p12,spatial,oblique,25.0,0.7,2022-02-01_17h44
